,Cena,Kvadratura,Sprat,Uknjizeno,Parking,Lift,Distance
732,126850,0.24793388429752067,0.10810810810810811,0,0,0,0.014280521097202794
733,159000,0.24793388429752067,0.05405405405405406,0,0,1,0.011830381645460877
734,207550,0.49173553719008267,0.08108108108108109,0,1,1,0.01598373497428315
735,240000,0.6611570247933884,0.13513513513513514,1,0,1,0.014280521097202794
736,146528,0.34710743801652894,0.05405405405405406,0,1,1,0.01598373497428315
737,215000,0.34710743801652894,0.10810810810810811,1,0,0,0.014280521097202794
738,170000,0.2892561983471075,0.05405405405405406,0,1,1,0.014280521097202794
739,86500,0.11570247933884298,0.08108108108108109,1,0,1,0.010268232160552152
740,121900,0.24793388429752067,0.05405405405405406,0,0,1,0.01598373497428315
741,162200,0.3677685950413223,0.13513513513513514,0,0,0,0.008650944164061057
742,198000,0.4297520661157025,0.10810810810810811,1,0,0,0.010268232160552152
743,84800,0.17768595041322316,0.08108108108108109,0,0,0,0.01598373497428315
744,177000,0.36363636363636365,0.05405405405405406,0,0,1,0.013850755248284958
745,65000,0.14049586776859505,0.02702702702702703,0,0,0,0.0077920241328414235
746,142500,0.2644628099173554,0.08108108108108109,0,0,1,0.013850755248284958
747,175100,0.3305785123966942,0.02702702702702703,0,1,1,0.013850755248284958
748,183200,0.38016528925619836,0.08108108108108109,0,0,1,0.013850755248284958
749,199000,0.3305785123966942,0.0,0,1,1,0.005925203379395366
750,220000,0.30991735537190085,0.08108108108108109,1,0,0,0.009713397858023139
751,185000,0.2644628099173554,0.05405405405405406,1,0,0,0.005925203379395366
752,89000,0.19834710743801653,0.02702702702702703,1,1,0,0.01598373497428315
753,89000,0.2272727272727273,0.02702702702702703,0,0,0,0.01598373497428315
754,169000,0.3677685950413223,0.08108108108108109,1,1,0,0.01598373497428315
755,120000,0.24793388429752067,0.02702702702702703,1,0,0,0.01598373497428315
756,199900,0.4297520661157025,0.10810810810810811,1,0,0,0.010268232160552152
758,75000,0.18181818181818182,0.0,0,0,0,0.01598373497428315
759,169000,0.2644628099173554,0.02702702702702703,1,0,0,0.005925203379395366
760,78000,0.16115702479338845,0.02702702702702703,0,0,1,0.01598373497428315
761,82000,0.17355371900826447,0.08108108108108109,0,0,0,0.017281733032879443
762,125000,0.2603305785123967,0.08108108108108109,0,0,0,0.01598373497428315
763,240000,0.4545454545454546,0.13513513513513514,1,0,0,0.005925203379395366
764,176000,0.2644628099173554,0.08108108108108109,0,0,1,0.009713397858023139
765,125000,0.2066115702479339,0.1891891891891892,1,0,1,0.00949233971839976
768,81500,0.23553719008264462,0.08108108108108109,1,0,0,0.01071310517047668
769,110000,0.25619834710743805,0.0,1,0,0,0.012125028828595
770,220000,0.4297520661157025,0.10810810810810811,1,0,0,0.012125028828595
771,199900,0.4297520661157025,0.10810810810810811,1,0,1,0.010268232160552152
772,93000,0.2396694214876033,0.16216216216216217,1,0,1,0.01598373497428315
773,80000,0.1652892561983471,0.05405405405405406,1,0,1,0.01598373497428315
774,135000,0.25206611570247933,0.10810810810810811,0,0,0,0.022676133980223317
775,127512,0.29338842975206614,0.05405405405405406,0,0,0,0.01598373497428315
776,105000,0.1322314049586777,0.08108108108108109,0,0,0,0.010268232160552152
777,96372,0.2231404958677686,0.16216216216216217,0,0,0,0.01598373497428315
778,101736,0.23553719008264462,0.08108108108108109,0,0,0,0.01598373497428315
779,83376,0.19008264462809918,0.13513513513513514,0,0,0,0.01598373497428315
780,220000,0.3305785123966942,0.05405405405405406,1,0,0,0.005925203379395366
781,109836,0.25206611570247933,0.16216216216216217,0,0,0,0.01598373497428315
782,65556,0.1487603305785124,0.16216216216216217,0,0,0,0.01598373497428315
783,107208,0.24793388429752067,0.05405405405405406,0,0,0,0.01598373497428315
784,107136,0.24793388429752067,0.05405405405405406,0,0,0,0.01598373497428315
785,113544,0.2603305785123967,0.16216216216216217,0,0,0,0.01598373497428315
786,76680,0.17768595041322316,0.16216216216216217,0,0,0,0.01598373497428315
787,132000,0.24793388429752067,0.10810810810810811,0,0,1,0.01281413621517169
788,220000,0.71900826446281,0.16216216216216217,1,0,1,0.014280521097202794
789,54000,0.15289256198347106,0.08108108108108109,0,0,0,0.01598373497428315
790,174000,0.23553719008264462,0.05405405405405406,1,0,1,0.011830381645460877
791,99000,0.24793388429752067,0.32432432432432434,1,0,1,0.01598373497428315
792,110000,0.2231404958677686,0.08108108108108109,1,0,0,0.01598373497428315
793,169000,0.25206611570247933,0.1891891891891892,1,0,1,0.010268232160552152
794,127000,0.16942148760330578,0.05405405405405406,0,0,0,0.009713397858023139
795,179000,0.5,0.08108108108108109,1,0,0,0.01598373497428315
796,105000,0.2892561983471075,0.10810810810810811,0,0,0,0.01598373497428315
797,71000,0.14049586776859505,0.05405405405405406,1,0,0,0.008650944164061057
798,125000,0.25619834710743805,0.08108108108108109,0,0,0,0.01598373497428315
800,232300,0.4297520661157025,0.10810810810810811,0,0,1,0.01071310517047668
801,63000,0.2272727272727273,0.02702702702702703,1,1,0,0.01598373497428315
802,124100,0.243801652892562,0.16216216216216217,1,0,1,0.01598373497428315
803,155000,0.3512396694214876,0.05405405405405406,1,0,0,0.008128558056537474
804,145000,0.2975206611570248,0.16216216216216217,1,0,1,0.01598373497428315
805,89100,0.1859504132231405,0.10810810810810811,1,0,1,0.01598373497428315
806,63500,0.12396694214876033,0.02702702702702703,1,1,0,0.01598373497428315
807,63000,0.12396694214876033,0.02702702702702703,1,1,0,0.01598373497428315
808,100000,0.23140495867768596,0.1891891891891892,1,0,0,0.01598373497428315
809,75000,0.2066115702479339,0.0,1,0,0,0.01281413621517169
810,96900,0.23553719008264462,0.05405405405405406,1,0,0,0.01281413621517169
811,270000,0.4132231404958678,0.10810810810810811,1,0,0,0.012125028828595
812,114000,0.3140495867768595,0.10810810810810811,1,0,0,0.01281413621517169
813,125000,0.25619834710743805,0.08108108108108109,1,0,0,0.01598373497428315
814,102500,0.17768595041322316,0.10810810810810811,1,1,1,0.014856797692958024
815,240000,0.45041322314049587,0.1891891891891892,0,0,1,0.005925203379395366
816,89000,0.2231404958677686,0.02702702702702703,0,0,0,0.01598373497428315
817,360000,0.5578512396694215,0.16216216216216217,0,0,1,0.009713397858023139
818,160000,0.2892561983471075,0.02702702702702703,1,0,0,0.011830381645460877
820,211500,0.38842975206611574,0.1891891891891892,1,1,1,0.013850755248284958
821,249000,0.4049586776859504,0.02702702702702703,1,0,1,0.012125028828595
822,43800,0.10330578512396695,0.08108108108108109,0,0,0,0.01598373497428315
823,174000,0.23553719008264462,0.05405405405405406,1,0,0,0.011830381645460877
824,67000,0.11983471074380166,0.0,1,0,0,0.013846491337643731
825,205000,0.2727272727272727,0.13513513513513514,1,0,1,0.005925203379395366
826,56000,0.11983471074380166,0.13513513513513514,0,0,0,0.01598373497428315
827,63000,0.2272727272727273,0.02702702702702703,0,0,0,0.01598373497428315
828,139000,0.2727272727272727,0.02702702702702703,1,1,0,0.013846491337643731
829,169000,0.25619834710743805,0.08108108108108109,1,0,1,0.01281413621517169
830,145000,0.29338842975206614,0.02702702702702703,0,0,0,0.013846491337643731
831,129000,0.25619834710743805,0.08108108108108109,0,1,0,0.01598373497428315
832,82810,0.2024793388429752,0.08108108108108109,1,1,0,0.013850755248284958
833,85000,0.1652892561983471,0.10810810810810811,0,1,1,0.018882759570282168
834,117000,0.2231404958677686,0.10810810810810811,0,0,1,0.01598373497428315
835,147000,0.21487603305785125,0.05405405405405406,1,0,1,0.010268232160552152
836,270000,0.30165289256198347,0.05405405405405406,1,0,0,0.005925203379395366
837,62000,0.12396694214876033,0.02702702702702703,1,0,0,0.01598373497428315
838,130000,0.2231404958677686,0.08108108108108109,1,0,0,0.011830381645460877
839,174000,0.24793388429752067,0.02702702702702703,0,0,0,0.011830381645460877
840,67000,0.2066115702479339,0.08108108108108109,0,0,0,0.018882759570282168
841,89000,0.2272727272727273,0.02702702702702703,0,0,0,0.01598373497428315
842,189000,0.3223140495867769,0.02702702702702703,1,1,0,0.011830381645460877
843,162000,0.2272727272727273,0.05405405405405406,1,0,1,0.008128558056537474
844,86000,0.1652892561983471,0.10810810810810811,1,0,0,0.01598373497428315
845,134500,0.2768595041322314,0.05405405405405406,1,0,0,0.01598373497428315
846,84900,0.16115702479338845,0.08108108108108109,1,0,0,0.01598373497428315
847,137000,0.2644628099173554,0.13513513513513514,1,0,0,0.01598373497428315
849,225000,0.6198347107438017,0.08108108108108109,1,0,0,0.01598373497428315
850,159000,0.25619834710743805,0.05405405405405406,0,0,1,0.011830381645460877
851,145000,0.2396694214876033,0.05405405405405406,1,0,0,0.012125028828595
852,163200,0.30578512396694213,0.10810810810810811,0,0,0,0.01598373497428315
853,216980,0.2809917355371901,0.02702702702702703,0,0,1,0.010268232160552152
854,200000,0.2892561983471075,0.05405405405405406,1,0,0,0.005925203379395366
855,62000,0.11983471074380166,0.05405405405405406,1,0,0,0.01598373497428315
856,123000,0.17355371900826447,0.0,0,1,1,0.008650944164061057
857,119120,0.16942148760330578,0.0,0,1,1,0.008650944164061057
858,83000,0.1322314049586777,0.02702702702702703,1,0,0,0.0077920241328414235
859,395000,0.6198347107438017,0.16216216216216217,1,0,1,0.009713397858023139
860,125000,0.24793388429752067,0.10810810810810811,1,1,1,0.01598373497428315
861,120000,0.24793388429752067,0.02702702702702703,1,1,0,0.01598373497428315
862,89000,0.2190082644628099,0.02702702702702703,1,0,0,0.01598373497428315
863,95000,0.2272727272727273,0.13513513513513514,1,1,0,0.01598373497428315
864,175200,0.24793388429752067,0.02702702702702703,0,0,1,0.011830381645460877
865,67000,0.09504132231404959,0.02702702702702703,1,0,1,0.013850755248284958
866,115000,0.2892561983471075,0.16216216216216217,1,0,1,0.01598373497428315
867,253970,0.32644628099173556,0.16216216216216217,0,1,1,0.008650944164061057
868,159900,0.29338842975206614,0.02702702702702703,1,0,0,0.011830381645460877
869,163350,0.2272727272727273,0.02702702702702703,0,0,1,0.0077920241328414235
870,93500,0.2396694214876033,0.16216216216216217,1,0,1,0.01598373497428315
871,112200,0.18181818181818182,0.02702702702702703,0,0,0,0.008128558056537474
872,121000,0.2272727272727273,0.05405405405405406,0,0,1,0.01281413621517169
873,117000,0.2231404958677686,0.10810810810810811,1,0,0,0.01598373497428315
874,193000,0.36363636363636365,0.21621621621621623,0,0,1,0.00949233971839976
875,116000,0.2231404958677686,0.10810810810810811,1,0,1,0.01598373497428315
876,140000,0.38842975206611574,0.13513513513513514,0,0,0,0.013846491337643731
877,47000,0.09504132231404959,0.02702702702702703,0,0,1,0.01598373497428315
878,231000,0.24793388429752067,0.10810810810810811,0,0,1,0.009713397858023139
879,100000,0.17768595041322316,0.10810810810810811,1,1,1,0.013850755248284958
881,220000,0.3305785123966942,0.05405405405405406,1,0,0,0.005925203379395366
882,201770,0.25619834710743805,0.16216216216216217,0,1,1,0.008650944164061057
883,155000,0.34710743801652894,0.05405405405405406,0,0,0,0.008128558056537474
884,109694,0.17355371900826447,0.05405405405405406,0,0,1,0.008128558056537474
885,244673,0.34297520661157027,0.02702702702702703,0,0,1,0.01071310517047668
886,102000,0.1652892561983471,0.02702702702702703,0,0,0,0.010268232160552152
887,115000,0.2190082644628099,0.05405405405405406,1,1,1,0.022676133980223317
888,260624,0.384297520661157,0.02702702702702703,0,0,1,0.01071310517047668
889,151000,0.2603305785123967,0.02702702702702703,0,0,0,0.010268232160552152
890,350000,0.5206611570247934,0.08108108108108109,0,0,1,0.01071310517047668
891,274652,0.4049586776859504,0.02702702702702703,0,0,1,0.01071310517047668
892,137000,0.30578512396694213,0.13513513513513514,1,0,1,0.01598373497428315
893,120000,0.15289256198347106,0.08108108108108109,1,0,0,0.005925203379395366
894,256400,0.3223140495867769,0.21621621621621623,0,0,1,0.005925203379395366
895,133000,0.24793388429752067,0.13513513513513514,0,0,1,0.014280521097202794
896,335000,0.6198347107438017,0.13513513513513514,1,0,0,0.009713397858023139
897,63500,0.12396694214876033,0.02702702702702703,1,0,0,0.01598373497428315
898,185000,0.25206611570247933,0.21621621621621623,1,0,1,0.009713397858023139
899,191000,0.2892561983471075,0.02702702702702703,1,0,1,0.009713397858023139
900,97000,0.23553719008264462,0.05405405405405406,1,0,1,0.01598373497428315
902,174000,0.23553719008264462,0.05405405405405406,1,0,1,0.011830381645460877
903,147000,0.2024793388429752,0.02702702702702703,1,0,1,0.011830381645460877
904,89000,0.2231404958677686,0.02702702702702703,0,0,0,0.01598373497428315
905,98500,0.2603305785123967,0.08108108108108109,0,0,0,0.01598373497428315
906,144900,0.24793388429752067,0.16216216216216217,0,0,1,0.009713397858023139
909,159000,0.25619834710743805,0.05405405405405406,0,0,1,0.011830381645460877
910,155000,0.3512396694214876,0.05405405405405406,0,1,0,0.008128558056537474
911,150000,0.32644628099173556,0.08108108108108109,0,0,1,0.01598373497428315
912,168000,0.24793388429752067,0.05405405405405406,1,1,0,0.008650944164061057
913,190000,0.2892561983471075,0.02702702702702703,1,0,0,0.011830381645460877
914,130000,0.1652892561983471,0.08108108108108109,1,0,1,0.009713397858023139
915,193000,0.36363636363636365,0.21621621621621623,1,0,0,0.00949233971839976
916,83400,0.23140495867768596,0.02702702702702703,1,0,0,0.01598373497428315
917,81950,0.2272727272727273,0.05405405405405406,1,0,0,0.01598373497428315
918,73000,0.2024793388429752,0.08108108108108109,1,0,0,0.01598373497428315
919,89000,0.23140495867768596,0.02702702702702703,1,0,0,0.0077920241328414235
920,204500,0.3223140495867769,0.02702702702702703,1,1,0,0.011830381645460877
921,550000,0.4793388429752066,0.16216216216216217,0,0,1,0.009713397858023139
922,130000,0.2190082644628099,0.05405405405405406,0,0,0,0.008650944164061057
923,82000,0.1652892561983471,0.10810810810810811,0,0,1,0.018882759570282168
924,250000,0.3553719008264463,0.05405405405405406,1,0,0,0.005925203379395366
925,57000,0.1115702479338843,0.02702702702702703,1,0,0,0.008128558056537474
926,115000,0.2231404958677686,0.02702702702702703,1,0,0,0.013846491337643731
927,190000,0.4132231404958678,0.02702702702702703,1,0,0,0.012125028828595
928,179000,0.3223140495867769,0.02702702702702703,1,1,0,0.011830381645460877
929,144900,0.24793388429752067,0.16216216216216217,1,0,1,0.009713397858023139
930,80000,0.21074380165289258,0.02702702702702703,1,0,0,0.017281733032879443
931,110000,0.2231404958677686,0.08108108108108109,0,0,0,0.01598373497428315
932,144000,0.1859504132231405,0.08108108108108109,1,0,0,0.013846491337643731
933,90000,0.1859504132231405,0.13513513513513514,0,1,1,0.01598373497428315
934,93000,0.19008264462809918,0.05405405405405406,1,1,0,0.01281413621517169
935,125000,0.2727272727272727,0.05405405405405406,1,0,0,0.01598373497428315
936,209900,0.30991735537190085,0.10810810810810811,0,0,1,0.009713397858023139
937,122000,0.2809917355371901,0.05405405405405406,1,0,0,0.01598373497428315
938,145000,0.38842975206611574,0.16216216216216217,0,0,1,0.01598373497428315
939,155000,0.2892561983471075,0.05405405405405406,1,0,0,0.008128558056537474
940,129000,0.17355371900826447,0.21621621621621623,1,1,1,0.012125028828595
941,190000,0.2892561983471075,0.02702702702702703,0,0,0,0.009713397858023139
942,118800,0.2231404958677686,0.13513513513513514,1,0,0,0.013850755248284958
943,71400,0.21074380165289258,0.02702702702702703,0,0,0,0.018882759570282168
944,57400,0.16942148760330578,0.05405405405405406,0,0,0,0.018882759570282168
945,85000,0.1487603305785124,0.10810810810810811,1,0,0,0.01598373497428315
946,280000,0.4628099173553719,0.05405405405405406,1,0,0,0.005925203379395366
947,165000,0.3140495867768595,0.10810810810810811,1,1,1,0.013850755248284958
948,56000,0.1859504132231405,0.02702702702702703,0,0,0,0.01598373497428315
949,175000,0.359504132231405,0.02702702702702703,1,0,0,0.008128558056537474
950,75000,0.26859504132231404,0.02702702702702703,0,0,0,0.01598373497428315
951,110000,0.2231404958677686,0.08108108108108109,0,0,0,0.01598373497428315
953,146000,0.1859504132231405,0.08108108108108109,1,0,1,0.013850755248284958
954,105000,0.1322314049586777,0.08108108108108109,1,1,0,0.010268232160552152
955,125500,0.19008264462809918,0.08108108108108109,0,0,1,0.014280521097202794
956,78000,0.18181818181818182,0.02702702702702703,0,1,0,0.01598373497428315
957,125000,0.2727272727272727,0.05405405405405406,1,0,0,0.01598373497428315
958,190000,0.3181818181818182,0.08108108108108109,1,0,0,0.005685216693505287
959,92000,0.16942148760330578,0.16216216216216217,1,1,1,0.01799419706252143
960,120000,0.11983471074380166,0.08108108108108109,1,0,1,0.009598390903020072
961,79900,0.19421487603305787,0.16216216216216217,0,0,0,0.01144642579448198
962,170000,0.3181818181818182,0.05405405405405406,1,0,1,0.015820584655237082
963,130000,0.1322314049586777,0.13513513513513514,1,0,0,0.0063541678149093865
964,205000,0.243801652892562,0.02702702702702703,1,0,0,0.0009772897371944625
965,225000,0.30578512396694213,0.21621621621621623,1,1,0,0.009563370747967401
966,180000,0.33884297520661155,0.02702702702702703,1,0,1,0.018102969803351417
967,134000,0.25619834710743805,0.08108108108108109,1,1,1,0.01799419706252143
968,35000,0.10743801652892562,0.02702702702702703,1,0,0,0.022190282045269304
970,145000,0.28512396694214875,0.1891891891891892,0,0,1,0.019956900155234315
972,536888,0.32644628099173556,0.5135135135135136,0,0,1,0.004279155544604983
973,180000,0.2975206611570248,0.02702702702702703,1,0,0,0.019306984702372236
974,102000,0.14049586776859505,0.02702702702702703,1,0,1,0.015675573711687957
975,155000,0.243801652892562,0.08108108108108109,1,0,1,0.01981729713170911
977,543900,0.45867768595041325,0.43243243243243246,0,0,0,0.004279155544604983
978,230000,0.28512396694214875,0.13513513513513514,0,0,1,0.007929929720541828
979,77000,0.2066115702479339,0.02702702702702703,0,0,0,0.022368520746946605
980,139000,0.26859504132231404,0.02702702702702703,1,0,1,0.016947924388480615
981,209000,0.21487603305785125,0.02702702702702703,0,0,1,0.009735694710630984
982,75000,0.13636363636363635,0.0,1,0,0,0.015488519928129302
983,235000,0.41735537190082644,0.10810810810810811,1,0,0,0.015314564678384428
984,119000,0.2024793388429752,0.02702702702702703,1,0,0,0.01841532209467618
985,105000,0.17355371900826447,0.5135135135135136,1,0,0,0.016947924388480615
986,130000,0.17355371900826447,0.02702702702702703,1,0,0,0.008337499444683542
987,77000,0.14462809917355374,0.16216216216216217,1,0,0,0.011302376132269313
988,120000,0.19834710743801653,0.10810810810810811,0,0,0,0.00695115508263026
989,138000,0.2644628099173554,0.08108108108108109,1,0,1,1.0
990,270000,0.5165289256198348,0.05405405405405406,1,0,0,0.014263756149671618
991,146200,0.3553719008264463,0.02702702702702703,0,0,0,0.01707163709746253
992,150000,0.4297520661157025,0.05405405405405406,0,0,0,0.022368520746946605
993,332020,0.49586776859504134,0.16216216216216217,0,0,1,0.014263756149671618
995,140000,0.2644628099173554,0.08108108108108109,0,1,1,1.0
996,180000,0.47520661157024796,0.24324324324324326,1,0,1,1.0
997,185000,0.2768595041322314,0.16216216216216217,1,0,1,0.008337499444683542
998,850000,0.7107438016528926,0.08108108108108109,1,0,1,0.002235837785487181
999,185000,0.3925619834710744,0.2972972972972973,1,0,1,0.011751348805894986
1000,429200,0.4793388429752066,0.10810810810810811,0,0,1,0.01209937426804879
1002,149000,0.3512396694214876,0.02702702702702703,0,0,1,0.01841532209467618
1003,223300,0.3181818181818182,0.08108108108108109,0,0,1,0.012230228420503163
1004,102300,0.25619834710743805,0.02702702702702703,0,0,0,0.022368520746946605
1005,260500,0.4132231404958678,0.21621621621621623,0,0,1,0.00375025143497268
1006,255000,0.2727272727272727,0.05405405405405406,0,0,0,0.008279603424420258
1007,205000,0.34297520661157027,0.16216216216216217,0,0,1,0.017587685066835307
1009,167000,0.2727272727272727,0.2702702702702703,0,0,1,0.007183702699849733
1010,330000,0.359504132231405,0.10810810810810811,0,0,0,0.0005761324760942476
1011,269000,0.3925619834710744,0.1891891891891892,0,0,1,0.020146141853975598
1012,185000,0.3347107438016529,0.08108108108108109,0,0,0,0.015964108003108154
1013,61100,0.19421487603305787,0.05405405405405406,0,0,0,0.04496454190658433
1014,161000,0.19008264462809918,0.10810810810810811,0,0,0,0.001946356322707817
1015,230000,0.2892561983471075,0.05405405405405406,1,0,0,0.005925203379395366
1016,229000,0.25619834710743805,0.13513513513513514,0,0,0,0.9235769184824624
1017,269900,0.40082644628099173,0.08108108108108109,0,0,0,0.00375025143497268
1018,135000,0.2272727272727273,0.13513513513513514,0,0,0,0.02293690673259472
1019,145000,0.3760330578512397,0.02702702702702703,0,0,0,0.012230228420503163
1020,230000,0.5454545454545454,0.21621621621621623,0,0,1,0.017587685066835307
1021,110000,0.2024793388429752,0.13513513513513514,0,0,0,0.02293690673259472
1022,276000,0.38016528925619836,0.10810810810810811,0,0,1,0.008279603424420258
1023,130000,0.24793388429752067,0.1891891891891892,0,0,1,0.022190282045269304
1024,130000,0.17355371900826447,0.2702702702702703,0,0,1,0.018102969803351417
1025,250000,0.6487603305785125,0.08108108108108109,0,0,1,0.015964108003108154
1026,160000,0.5082644628099173,0.05405405405405406,0,0,0,0.019306984702372236
1027,53300,0.16942148760330578,0.05405405405405406,0,0,0,0.04496454190658433
1028,390000,0.6446280991735538,0.08108108108108109,1,0,0,0.011830381645460877
1029,380,0.2272727272727273,0.02702702702702703,1,0,0,0.016092905866174696
1030,174000,0.23553719008264462,0.05405405405405406,1,0,1,0.011830381645460877
1031,116000,0.243801652892562,0.05405405405405406,1,0,0,0.01598373497428315
1032,134990,0.2727272727272727,0.16216216216216217,0,0,1,0.022190282045269304
1033,288800,0.3140495867768595,0.13513513513513514,1,0,0,0.01383877593076861
1034,132814,0.24793388429752067,0.02702702702702703,1,0,0,0.01996168437634631
1035,170000,0.15702479338842976,0.10810810810810811,0,0,0,0.004405511709194303
1036,220000,0.14462809917355374,0.16216216216216217,0,0,1,0.004279155544604983
1037,139990,0.17768595041322316,0.10810810810810811,0,0,1,0.009735694710630984
1038,215000,0.14462809917355374,0.10810810810810811,0,0,1,0.004279155544604983
1039,113000,0.1859504132231405,0.32432432432432434,0,0,1,0.016947924388480615
1040,199000,0.26859504132231404,0.02702702702702703,0,0,0,0.009735694710630984
1042,86000,0.10743801652892562,0.02702702702702703,0,0,0,0.009735694710630984
1043,650000,0.9090909090909092,0.02702702702702703,1,0,0,0.0035457024802325807
1044,150000,0.2809917355371901,0.02702702702702703,1,0,0,0.01144642579448198
1045,110000,0.2066115702479339,0.08108108108108109,1,0,0,0.017587685066835307
1046,239000,0.3347107438016529,0.16216216216216217,1,0,1,0.007452969487930922
1047,75000,0.2024793388429752,0.10810810810810811,0,0,0,0.01981729713170911
1048,198000,0.43388429752066116,0.16216216216216217,0,0,1,0.016080162556114323
1049,310000,0.4669421487603306,0.13513513513513514,1,0,1,0.0016795421376469902
1050,158000,0.16115702479338845,0.05405405405405406,1,1,0,0.012230228420503163
1051,219000,0.2272727272727273,0.10810810810810811,1,0,1,0.002235837785487181
1052,280000,0.47520661157024796,0.10810810810810811,1,0,0,0.014761269885109765
1053,137000,0.34297520661157027,0.02702702702702703,1,0,0,0.019306984702372236
1054,153000,0.2190082644628099,0.05405405405405406,0,0,0,0.01133802063461089
1055,130000,0.21487603305785125,0.10810810810810811,1,0,0,0.01996168437634631
1057,526888,0.32644628099173556,0.2972972972972973,0,0,1,0.004279155544604983
1058,73900,0.17768595041322316,0.13513513513513514,1,0,0,0.016080162556114323
1059,71500,0.08264462809917356,0.02702702702702703,1,0,1,0.008279603424420258
1061,112000,0.2644628099173554,0.08108108108108109,1,0,0,0.028063725420689373
1062,132000,0.2603305785123967,0.05405405405405406,1,0,0,0.6380283639975876
1064,205000,0.34710743801652894,0.13513513513513514,1,0,1,0.01799419706252143
1065,179990,0.33884297520661155,0.05405405405405406,1,0,0,0.0123336699553702
1066,398000,0.6033057851239669,0.08108108108108109,1,0,1,0.004694483562799706
1067,510000,0.7520661157024794,0.08108108108108109,1,0,0,0.008725852228148338
1068,217900,0.359504132231405,0.05405405405405406,0,0,0,0.01133802063461089
1069,122000,0.2809917355371901,0.05405405405405406,1,0,0,0.018923295817340917
1070,141000,0.2768595041322314,0.05405405405405406,1,0,0,0.021589149733401425
1071,360000,0.6363636363636364,0.05405405405405406,1,0,0,0.014263756149671618
1072,749900,0.45041322314049587,0.40540540540540543,1,1,0,0.004279155544604983
1073,480000,0.49586776859504134,0.08108108108108109,1,0,0,0.0035457024802325807
1074,123000,0.12809917355371903,0.13513513513513514,1,0,1,0.008279603424420258
1075,48000,0.1652892561983471,0.05405405405405406,1,0,0,0.03911623479484492
1076,123000,0.1322314049586777,0.13513513513513514,1,1,1,0.008279603424420258
1077,125000,0.2190082644628099,0.02702702702702703,0,1,1,0.017587685066835307
1078,135000,0.1859504132231405,0.02702702702702703,0,0,0,0.0030594132701744535
1079,375000,0.44214876033057854,0.21621621621621623,0,0,1,0.01209937426804879
1080,210000,0.2644628099173554,0.08108108108108109,1,0,0,0.0036173232492208935
1081,320000,0.33884297520661155,0.08108108108108109,1,1,0,0.006200762835713511
1082,109500,0.2190082644628099,0.13513513513513514,0,1,1,0.01981729713170911
1083,136000,0.2644628099173554,0.08108108108108109,0,0,1,1.0
1084,49000,0.25206611570247933,0.05405405405405406,0,0,0,0.05864888914554188
1085,128000,0.29338842975206614,0.05405405405405406,1,0,1,0.021589149733401425
1086,90000,0.10743801652892562,0.02702702702702703,0,1,0,0.016080162556114323
1087,69000,0.34710743801652894,0.10810810810810811,1,1,0,0.02993019466326747
1088,59900,0.2892561983471075,0.10810810810810811,1,1,0,0.06863654506758668
1089,280000,0.38842975206611574,0.08108108108108109,1,0,0,0.008337499444683542
1090,633888,0.43388429752066116,0.2972972972972973,0,0,1,0.004279155544604983
1091,105000,0.25619834710743805,0.16216216216216217,0,0,0,0.016080162556114323
1092,158900,0.3347107438016529,0.1891891891891892,0,1,1,0.015314564678384428
1093,193000,0.36363636363636365,0.16216216216216217,1,1,1,0.019956900155234315
1094,68500,0.18181818181818182,0.08108108108108109,0,1,0,0.01707163709746253
1095,174900,0.30991735537190085,0.13513513513513514,1,0,0,0.01996168437634631
1096,102000,0.2809917355371901,0.2702702702702703,1,0,1,1.0
1097,337000,0.5578512396694215,0.10810810810810811,1,0,0,0.0030594132701744535
1099,79900,0.24793388429752067,0.05405405405405406,1,0,0,0.031067115289575828
1100,380000,0.4049586776859504,0.05405405405405406,1,1,0,0.0063541678149093865
1101,660000,0.7107438016528926,0.13513513513513514,0,0,1,0.0063541678149093865
1102,112000,0.2190082644628099,0.02702702702702703,1,0,0,0.03126409301679026
1103,475000,0.5371900826446281,0.08108108108108109,1,0,1,0.012230228420503163
1104,195000,0.5041322314049587,0.1891891891891892,0,1,1,0.022449886418884027
1105,45000,0.09090909090909091,0.0,1,0,0,0.009713397858023139
1107,138000,0.4793388429752066,0.05405405405405406,1,0,0,0.028063725420689373
1108,125000,0.243801652892562,0.24324324324324326,0,0,1,0.008725852228148338
1109,90000,0.12809917355371903,0.02702702702702703,1,0,0,0.007978040199408995
1110,149800,0.40082644628099173,0.13513513513513514,1,0,0,0.01884812631039361
1111,130000,0.3677685950413223,0.2702702702702703,1,1,0,0.031067115289575828
1113,227000,0.3223140495867769,0.16216216216216217,1,0,0,0.004996728480171765
1116,99999,0.2024793388429752,0.08108108108108109,1,0,0,0.01144642579448198
1118,274800,0.3760330578512397,0.16216216216216217,1,1,0,0.016080162556114323
1120,399600,0.4380165289256198,0.08108108108108109,0,0,1,0.009735694710630984
1121,750000,0.7851239669421488,0.08108108108108109,1,0,0,0.002235837785487181
1122,684500,0.7644628099173554,0.13513513513513514,1,0,0,0.0063541678149093865
1123,200000,0.33884297520661155,0.16216216216216217,1,0,0,0.014761269885109765
1124,130000,0.30578512396694213,0.05405405405405406,1,0,0,0.018923295817340917
1125,115000,0.17355371900826447,0.02702702702702703,1,0,0,0.01996168437634631
